of,the,1,1,18210454197,1
in,the,1,1,9657358821,1
to,the,1,1,6249348451,1
on,the,1,1,3789604711,1
it,is,1,1,2943239331,1
by,the,1,1,2935494951,1
to,be,1,1,2854926428,1
at,the,1,1,2210621757,1
is,the,1,1,1252908837,1
as,the,1,1,1251774594,1
et,al,1,1,703467137,1
if,the,1,1,611836305,1
as,to,1,1,512257892,1
is,to,1,1,483317780,1
to,do,1,1,472972246,1
of,an,1,1,472523299,1
or,the,1,1,411294952,1
he,is,1,1,357199321,1
of,it,1,1,343469983,1
as,it,1,1,341160520,1
up,to,1,1,327334218,1
in,an,1,1,304837307,1
to,me,1,1,299170683,1
is,an,1,1,288549424,1
be,the,1,1,286321043,1
as,he,1,1,283442595,1
as,an,1,1,282915762,1
is,in,1,1,280287872,1
is,no,1,1,270986989,1
as,in,1,1,255019145,1
if,it,1,1,223985842,1
to,go,1,1,212461060,1
if,he,1,1,206457124,1
as,if,1,1,204075510,1
or,in,1,1,203651952,1
as,we,1,1,196245899,1
or,to,1,1,193807013,1
of,my,1,1,192573033,1
to,an,1,1,192521724,1
it,to,1,1,190067211,1
in,my,1,1,189268839,1
up,the,1,1,188661910,1
the,king,1,1,188602363,1
to,it,1,1,177225034,1
if,we,1,1,174816631,1
be,in,1,1,137995317,1
me,to,1,1,137454306,1
by,an,1,1,135483928,1
we,do,1,1,134642451,1
it,in,1,1,133923456,1
is,it,1,1,132110908,1
is,of,1,1,125968050,1
in,it,1,1,125964796,1
or,by,1,1,122189472,1
do,so,1,1,122126310,1
the,sea,1,1,120794884,1
to,us,1,1,118063408,1
go,to,1,1,112058220,1
so,as,1,1,110522084,1
of,us,1,1,109992269,1
to,my,1,1,109504841,1
us,to,1,1,106563742,1
up,in,1,1,100808152,1
by,mr,1,1,98013146,1
or,of,1,1,95211418,1
do,it,1,1,94000709,1
is,so,1,1,91203942,1
as,is,1,1,90717578,1
on,an,1,1,87350027,1
so,the,1,1,86616360,1
on,to,1,1,86494784,1
or,at,1,1,81281020,1
it,as,1,1,80326221,1
be,an,1,1,79430536,1
is,as,1,1,79165074,1
of,mr,1,1,76608298,1
on,it,1,1,75143095,1
is,at,1,1,74694951,1
be,of,1,1,73908771,1
the,so,1,1,70542333,1
be,no,1,1,70285978,1
as,of,1,1,68741912,1
or,if,1,1,67960916,1
so,on,1,1,67306067,1
it,be,1,1,65664118,1
at,an,1,1,65454309,1
of,st,1,1,64194391,1
be,so,1,1,62899567,1
or,as,1,1,60432642,1
it,the,1,1,58509814,1
on,my,1,1,58280591,1
so,it,1,1,58047389,1
if,so,1,1,56990135,1
is,on,1,1,55708129,1
do,the,1,1,55524161,1
up,of,1,1,53430749,1
in,no,1,1,51900975,1
de,la,1,1,51423495,1
be,to,1,1,51268664,1
or,an,1,1,50771372,1
go,on,1,1,49372809,1
king,of,1,1,49141180,1
to,mr,1,1,47645033,1
so,we,1,1,47412306,1
so,he,1,1,47208835,1
of,no,1,1,46910211,1
of,me,1,1,45753786,1
or,on,1,1,45700899,1
be,it,1,1,45253833,1
at,me,1,1,45127792,1
it,up,1,1,44754662,1
or,so,1,1,43630397,1
be,as,1,1,43558230,1
it,on,1,1,42983190,1
me,in,1,1,42026474,1
in,so,1,1,41896632,1
to,as,1,1,41245108,1
to,in,1,1,40160247,1
is,by,1,1,39863420,1
by,it,1,1,39618693,1
or,is,1,1,39307679,1
on,or,1,1,38949535,1
be,at,1,1,38856746,1
up,by,1,1,38517537,1
up,on,1,1,36989701,1
it,by,1,1,36225364,1
by,no,1,1,35780605,1
me,the,1,1,35540676,1
to,eat,1,1,35493303,1
us,in,1,1,35102086,1
the,co,1,1,34995401,1
so,to,1,1,34519386,1
