and,1,1,2073170209,1
this,1,1,1701133363,1
but,1,1,1418332089,1
for,1,1,940456299,1
they,1,1,845664889,1
she,1,1,706684579,1
that,1,1,573579529,1
you,1,1,403781754,1
one,1,1,366711866,1
thus,1,1,357523632,1
see,1,1,348130808,1
his,1,1,333933522,1
all,1,1,325632280,1
then,1,1,313952335,1
with,1,1,292721388,1
now,1,1,260125287,1
new,1,1,207035128,1
how,1,1,193054928,1
yes,1,1,158056035,1
not,1,1,148642745,1
yet,1,1,140045269,1
her,1,1,129024221,1
our,1,1,127402282,1
each,1,1,125669193,1
two,1,1,119700091,1
let,1,1,117421436,1
why,1,1,116323644,1
fig,1,1,112741940,1
sec,1,1,110844986,1
its,1,0,103696003,1
both,1,1,98180652,1
any,1,1,76754024,1
may,1,0,69545020,1
who,1,1,64307792,1
was,1,0,61930032,1
nor,1,1,60076045,1
sir,1,1,59321192,1
are,1,1,58460475,1
can,1,0,52314976,1
per,1,1,46588660,1
long,1,1,42912464,1
did,1,1,40534546,1
use,1,1,37393761,1
had,1,1,34596469,1
using,1,0,33587612,1
art,1,1,33498808,1
does,1,0,32268662,1
god,1,1,30932227,1
has,1,1,27941560,1
non,1,0,26931295,1
med,1,0,26885356,1
pub,1,1,25275221,1
due,1,1,24351584,1
being,1,1,23768178,1
add,1,1,23482263,1
net,1,0,22902314,1
ill,1,1,22546855,1
fax,1,0,22459827,1
app,1,1,21766199,1
men,1,1,21510948,1
out,1,1,20288776,1
nov,1,0,19306479,1
jan,1,1,18884233,1
nat,1,0,18715688,1
man,1,1,17952885,1
read,1,1,16502680,1
old,1,1,16473228,1
six,1,1,16440502,1
law,1,1,16348231,1
com,1,1,16223923,1
low,1,1,16143694,1
air,1,1,15771680,1
oct,1,0,14864172,1
too,1,0,14858876,1
few,1,1,14265981,1
act,1,1,13726793,1
ten,1,1,13706860,1
head,1,1,13640992,1
age,1,1,13025907,1
van,1,0,12667716,1
get,1,0,12003367,1
set,1,0,11726188,1
put,1,1,11591527,1
red,1,1,11299849,1
ask,1,1,11280355,1
death,1,1,11243795,1
near,1,1,11151254,1
oil,1,1,11076436,1
key,1,1,10992918,1
day,1,0,10874175,1
math,1,0,10832698,1
east,1,1,10769072,1
box,1,1,10479395,1
off,1,1,10429769,1
etc,1,0,10139796,1
thou,1,1,10125497,1
real,1,1,10062315,1
war,1,1,9959172,1
sub,1,0,9758656,1
year,1,1,9674409,1
try,1,0,9390675,1
tax,1,0,9346480,1
far,1,1,9229375,1
area,1,0,9219271,1
gas,1,1,9107256,1
dear,1,1,9013923,1
pop,1,1,8794619,1
map,1,0,8722223,1
heat,1,0,8689284,1
pre,1,1,8609416,1
owing,1,1,8588664,1
par,1,1,8514748,1
say,1,1,8259488,1
mem,1,0,7723053,1
cut,1,1,7594031,1
ben,1,1,7445102,1
dig,1,1,7409618,1
max,1,1,7323486,1
top,1,0,7120989,1
things,1,1,7098816,1
don,1,1,7035628,1
cap,1,1,7018564,1
min,1,1,6830221,1
lab,1,0,6802445,1
ref,1,1,6763310,1
jean,1,1,6643391,1
end,1,1,6629027,1
son,1,1,6303293,1
lib,1,1,6281936,1
mean,1,0,6197451,1
big,1,1,6191414,1
pat,1,1,5960925,1
dean,1,0,5676664,1
doc,1,1,5669004,1
pay,1,1,5606582,1
die,1,0,5601325,1
pro,1,1,5561598,1
fee,1,1,5550135,1
dry,1,1,5526347,1
yeah,1,1,5463676,1
sex,1,1,5384802,1
lead,1,1,5381450,1
job,1,1,5351689,1
cat,1,1,5237696,1
going,1,0,5144360,1
sun,1,1,5052067,1
hot,1,0,4920298,1
fox,1,0,4795225,1
ray,1,0,4772574,1
fed,1,1,4575146,1
bring,1,1,4521415,1
car,1,0,4480207,1
con,1,1,4327142,1
web,1,1,4315782,1
mid,1,0,4251772,1
fear,1,1,4180303,1
bar,1,1,4009277,1
mix,1,1,3915413,1
ant,1,0,3838124,1
dad,1,1,3808029,1
rom,1,1,3807619,1
hey,1,1,3759118,1
earl,1,1,3754320,1
ice,1,1,3664591,1
var,1,1,3655986,1
run,1,1,3647113,1
earth,1,0,3637054,1
met,1,0,3606474,1
mom,1,1,3447034,1
easy,1,1,3324518,1
thin,1,1,3321111,1
than,1,1,3293670,1
lit,1,0,3266826,1
bad,1,1,3203601,1
him,1,1,3165489,1
bus,1,1,3146952,1
mat,1,1,3066831,1
pan,1,1,3035047,1
dead,1,1,2945332,1
them,1,1,2906698,1
aid,1,1,2874943,1
doing,1,1,2843680,1
boy,1,0,2823005,1
leaf,1,0,2819918,1
hay,1,0,2788657,1
path,1,0,2773942,1
sat,1,0,2758656,1
fat,1,1,2725725,1
eye,1,1,2701053,1
meat,1,1,2669307,1
tip,1,0,2636752,1
dam,1,1,2618835,1
lie,1,1,2618305,1
got,1,1,2605441,1
tin,1,1,2594579,1
lay,1,1,2591221,1
hear,1,1,2578698,1
pet,1,0,2554812,1
song,1,0,2550489,1
wings,1,0,2425702,1
asia,1,1,2406769,1
sin,1,0,2388506,1
bear,1,1,2385888,1
ore,1,1,2356238,1
guy,1,0,2348107,1
del,1,1,2293667,1
raw,1,1,2282253,1
weak,1,0,2248874,1
lot,1,1,2238138,1
way,1,0,2233478,1
pen,1,0,2218105,1
buy,1,1,2146374,1
wet,1,0,2106794,1
sit,1,1,2102445,1
ash,1,0,2085054,1
saw,1,1,2056879,1
beat,1,0,2030873,1
oak,1,1,1994209,1
den,1,1,1992078,1
leg,1,1,1940767,1
bay,1,0,1901675,1
rob,1,1,1891048,1
joy,1,1,1885972,1
ham,1,0,1876279,1
rear,1,1,1848183,1
yang,1,1,1831047,1
seal,1,1,1821608,1
ton,1,1,1808376,1
egg,1,0,1795323,1
eve,1,1,1764441,1
gay,1,0,1763262,1
sum,1,0,1749362,1
heath,1,0,1746309,1
lying,1,0,1704806,1
peak,1,1,1695802,1
tab,1,0,1679722,1
log,1,0,1665660,1
hut,1,1,1590539,1
hen,1,1,1577405,1
bath,1,1,1569133,1
team,1,0,1566876,1
eating,1,1,1552648,1
wit,1,0,1546966,1
bed,1,1,1517187,1
tie,1,1,1510637,1
pig,1,1,1488212,1
led,1,0,1462020,1
fry,1,1,1411208,1
tan,1,1,1396075,1
arm,1,0,1395717,1
wear,1,0,1390636,1
bat,1,1,1375773,1
mit,1,0,1345042,1
dog,1,0,1344452,1
kings,1,1,1326771,1
own,1,0,1325561,1
row,1,1,1317267,1
fly,1,0,1313334,1
win,1,0,1264068,1
fur,1,1,1248658,1
ere,1,0,1240464,1
dial,1,0,1208074,1
kit,1,1,1202383,1
que,1,1,1197591,1
fan,1,0,1188445,1
abc,1,1,1164066,1
tor,1,1,1161065,1
cup,1,1,1155633,1
tap,1,1,1153621,1
arc,1,0,1152384,1
bee,1,0,1147535,1
odd,1,0,1136966,1
ram,1,1,1131962,1
rod,1,0,1125566,1
www,1,1,1123760,1
rat,1,0,1123235,1
aging,1,1,1118507,1
bid,1,1,1104937,1
hat,1,1,1098468,1
dot,1,1,1095417,1
jet,1,1,1087884,1
beam,1,1,1070366,1
poet,1,1,1066692,1
dip,1,0,1051171,1
fit,1,1,1050673,1
cod,1,1,1040837,1
lung,1,0,1034452,1
aim,1,0,1033478,1
gun,1,0,1032873,1
bean,1,0,1024419,1
plea,1,0,1024374,1
ave,1,0,1007352,1
singing,1,1,998381,1
bye,1,0,997662,1
sad,1,1,980930,1
hang,1,0,980037,1
pin,1,0,966492,1
tag,1,1,940547,1
cow,1,1,915810,1
deal,1,0,910095,1
bit,1,1,907045,1
tar,1,1,905071,1
mad,1,0,891913,1
hit,1,0,884224,1
lid,1,1,884148,1
hung,1,1,856144,1
oath,1,0,852613,1
poem,1,1,840292,1
lion,1,1,829816,1
bud,1,0,825006,1
fix,1,1,814135,1
myth,1,1,796794,1
lip,1,1,796495,1
bow,1,1,795514,1
pot,1,1,783709,1
bet,1,0,777021,1
hip,1,1,776203,1
lean,1,1,769219,1
ease,1,0,762477,1
seat,1,0,758242,1
goes,1,0,753345,1
peat,1,1,732920,1
sky,1,0,730091,1
mud,1,0,721052,1
pit,1,0,710018,1
shoe,1,1,702279,1
fun,1,1,689790,1
ink,1,0,689461,1
ran,1,0,687548,1
gear,1,0,670498,1
cab,1,0,663913,1
ears,1,1,652056,1
swing,1,0,646463,1
nut,1,1,634496,1
hath,1,1,627534,1
idea,1,0,625761,1
earn,1,1,608351,1
ban,1,1,605039,1
tear,1,0,604450,1
wax,1,0,604389,1
dying,1,1,602536,1
deaf,1,1,594610,1
bis,1,0,593707,1
rot,1,0,581913,1
beg,1,1,578269,1
fog,1,0,570213,1
thee,1,0,568364,1
dye,1,0,566932,1
ate,1,1,566283,1
bag,1,0,565274,1
gum,1,1,552170,1
apt,1,0,551854,1
bias,1,0,551711,1
era,1,1,548765,1
sung,1,1,538161,1
ions,1,0,527274,1
rim,1,1,517779,1
dim,1,0,516488,1
toy,1,0,512420,1
ego,1,1,509042,1
meal,1,0,508507,1
ago,1,0,466872,1
cry,1,0,462897,1
inn,1,0,459670,1
gap,1,1,454222,1
neat,1,1,451552,1
gel,1,1,448641,1
rings,1,0,444384,1
bin,1,1,422350,1
pie,1,0,413214,1
sang,1,0,404574,1
fir,1,0,403663,1
kin,1,0,376384,1
jar,1,1,360501,1
lag,1,0,344086,1
kid,1,1,342451,1
hoc,1,1,337129,1
gang,1,1,329186,1
lap,1,1,306634,1
toes,1,1,274848,1
pad,1,0,257116,1
jaw,1,0,250311,1
kong,1,0,249975,1
ups,1,1,218985,1
seas,1,0,218576,1
lad,1,1,214237,1
hid,1,0,202484,1
leap,1,0,178092,1
mob,1,1,173694,1
rid,1,0,163772,1
zeal,1,0,159195,1
dug,1,0,156890,1
rang,1,0,133043,1
owe,1,0,82542,1
with,1,1,387,1
and,1,0,298,1
for,1,0,76,1
ups,1,0,74,1
you,1,0,54,1
out,1,1,54,1
and,1,1,54,1
