of,the,1,1,1,18210454197,1
in,the,1,1,1,9657358821,1
to,the,1,1,1,6249348451,1
on,the,1,1,1,3789604711,1
it,is,1,1,1,2943239331,1
by,the,1,1,1,2935494951,1
to,be,1,1,1,2854926428,1
at,the,1,1,1,2210621757,1
is,the,1,1,1,1252908837,1
as,the,1,1,1,1251774594,1
if,the,1,1,1,611836305,1
as,to,1,1,1,512257892,1
is,to,1,1,1,483317780,1
to,do,1,1,1,472972246,1
of,an,1,1,1,472523299,1
or,the,1,1,1,411294952,1
he,is,1,1,1,357199321,1
of,it,1,1,1,343469983,1
as,it,1,1,1,341160520,1
up,to,1,1,1,327334218,1
in,an,1,1,1,304837307,1
to,me,1,1,1,299170683,1
is,an,1,1,1,288549424,1
be,the,1,1,1,286321043,1
as,he,1,1,1,283442595,1
as,an,1,1,1,282915762,1
is,in,1,1,1,280287872,1
is,no,1,1,1,270986989,1
as,in,1,1,1,255019145,1
if,it,1,1,1,223985842,1
to,go,1,1,1,212461060,1
if,he,1,1,1,206457124,1
as,if,1,1,1,204075510,1
or,in,1,1,1,203651952,1
as,we,1,1,1,196245899,1
or,to,1,1,1,193807013,1
of,my,1,1,1,192573033,1
to,an,1,1,1,192521724,1
it,to,1,1,1,190067211,1
in,my,1,1,1,189268839,1
up,the,1,1,1,188661910,1
the,king,1,1,1,188602363,1
to,it,1,1,1,177225034,1
if,we,1,1,1,174816631,1
be,in,1,1,1,137995317,1
me,to,1,1,1,137454306,1
by,an,1,1,1,135483928,1
we,do,1,1,1,134642451,1
it,in,1,1,1,133923456,1
is,it,1,1,1,132110908,1
is,of,1,1,1,125968050,1
in,it,1,1,1,125964796,1
or,by,1,1,1,122189472,1
do,so,1,1,1,122126310,1
the,sea,1,1,1,120794884,1
to,us,1,1,1,118063408,1
go,to,1,1,1,112058220,1
so,as,1,1,1,110522084,1
of,us,1,1,1,109992269,1
to,my,1,1,1,109504841,1
us,to,1,1,1,106563742,1
up,in,1,1,1,100808152,1
or,of,1,1,1,95211418,1
do,it,1,1,1,94000709,1
is,so,1,1,1,91203942,1
as,is,1,1,1,90717578,1
on,an,1,1,1,87350027,1
so,the,1,1,1,86616360,1
on,to,1,1,1,86494784,1
or,at,1,1,1,81281020,1
it,as,1,1,1,80326221,1
be,an,1,1,1,79430536,1
is,as,1,1,1,79165074,1
on,it,1,1,1,75143095,1
is,at,1,1,1,74694951,1
be,of,1,1,1,73908771,1
the,so,1,1,1,70542333,1
be,no,1,1,1,70285978,1
as,of,1,1,1,68741912,1
or,if,1,1,1,67960916,1
so,on,1,1,1,67306067,1
it,be,1,1,1,65664118,1
at,an,1,1,1,65454309,1
be,so,1,1,1,62899567,1
or,as,1,1,1,60432642,1
it,the,1,1,1,58509814,1
on,my,1,1,1,58280591,1
so,it,1,1,1,58047389,1
if,so,1,1,1,56990135,1
is,on,1,1,1,55708129,1
do,the,1,1,1,55524161,1
up,of,1,1,1,53430749,1
in,no,1,1,1,51900975,1
be,to,1,1,1,51268664,1
or,an,1,1,1,50771372,1
go,on,1,1,1,49372809,1
king,of,1,1,1,49141180,1
so,we,1,1,1,47412306,1
so,he,1,1,1,47208835,1
of,no,1,1,1,46910211,1
of,me,1,1,1,45753786,1
or,on,1,1,1,45700899,1
be,it,1,1,1,45253833,1
at,me,1,1,1,45127792,1
it,up,1,1,1,44754662,1
or,so,1,1,1,43630397,1
be,as,1,1,1,43558230,1
it,on,1,1,1,42983190,1
me,in,1,1,1,42026474,1
in,so,1,1,1,41896632,1
to,as,1,1,1,41245108,1
to,in,1,1,1,40160247,1
is,by,1,1,1,39863420,1
by,it,1,1,1,39618693,1
or,is,1,1,1,39307679,1
on,or,1,1,1,38949535,1
be,at,1,1,1,38856746,1
up,by,1,1,1,38517537,1
up,on,1,1,1,36989701,1
it,by,1,1,1,36225364,1
by,no,1,1,1,35780605,1
me,the,1,1,1,35540676,1
to,eat,1,1,1,35493303,1
us,in,1,1,1,35102086,1
the,co,1,1,1,34995401,1
so,to,1,1,1,34519386,1
up,at,1,1,1,33403041,1
is,my,1,1,1,33354634,1
at,it,1,1,1,33211890,1
of,in,1,1,1,32736911,1
on,in,1,1,1,32495825,1
it,at,1,1,1,30938538,1
or,no,1,1,1,30858032,1
the,thing,1,1,1,30231184,1
be,on,1,1,1,29824598,1
so,in,1,1,1,29756528,1
do,we,1,1,1,29425060,1
to,or,1,1,1,29189921,1
in,to,1,1,1,28640313,1
is,he,1,1,1,26537095,1
on,me,1,1,1,26491319,1
he,or,1,1,1,26428375,1
if,an,1,1,1,25778322,1
us,the,1,1,1,25749642,1
it,so,1,1,1,25100878,1
if,in,1,1,1,25052931,1
no,no,1,1,1,24984074,1
me,as,1,1,1,24882122,1
at,my,1,1,1,24850353,1
thing,to,1,1,1,24799650,1
as,at,1,1,1,24685069,1
of,so,1,1,1,24285589,1
of,at,1,1,1,24177106,1
in,or,1,1,1,23900740,1
or,it,1,1,1,23900737,1
it,or,1,1,1,22842687,1
of,as,1,1,1,21713612,1
at,sea,1,1,1,21636092,1
by,my,1,1,1,21032385,1
the,in,1,1,1,20934622,1
of,co,1,1,1,20700938,1
the,the,1,1,1,20394577,1
as,by,1,1,1,19912993,1
do,to,1,1,1,19697499,1
up,as,1,1,1,19542336,1
of,or,1,1,1,19483424,1
as,my,1,1,1,19112984,1
the,ring,1,1,1,19081295,1
of,to,1,1,1,18864851,1
in,at,1,1,1,18674521,1
as,on,1,1,1,18647627,1
to,by,1,1,1,18448560,1
to,no,1,1,1,18419440,1
in,as,1,1,1,18223449,1
in,on,1,1,1,18154227,1
in,me,1,1,1,17944341,1
do,in,1,1,1,17722673,1
or,be,1,1,1,17278143,1
on,by,1,1,1,16907606,1
if,no,1,1,1,16749550,1
via,the,1,1,1,16596798,1
thing,is,1,1,1,16259065,1
if,at,1,1,1,16238635,1
we,go,1,1,1,16084487,1
do,do,1,1,1,15801460,1
of,by,1,1,1,15725825,1
by,me,1,1,1,15637400,1
the,ear,1,1,1,15545200,1
in,by,1,1,1,15540122,1
of,king,1,1,1,15326270,1
co,of,1,1,1,14985980,1
go,in,1,1,1,14842973,1
do,is,1,1,1,14746468,1
as,no,1,1,1,14520619,1
me,of,1,1,1,14500543,1
no,of,1,1,1,14452140,1
to,co,1,1,1,14449395,1
us,as,1,1,1,14235006,1
at,no,1,1,1,14216414,1
in,in,1,1,1,14211310,1
it,he,1,1,1,13945950,1
me,on,1,1,1,13721753,1
the,by,1,1,1,13685685,1
or,he,1,1,1,13441255,1
or,do,1,1,1,13353495,1
of,thing,1,1,1,13317716,1
me,at,1,1,1,12967258,1
so,if,1,1,1,12903381,1
thing,in,1,1,1,12774204,1
at,or,1,1,1,12754330,1
me,by,1,1,1,12597983,1
he,be,1,1,1,12508602,1
so,is,1,1,1,12393821,1
by,or,1,1,1,12382056,1
the,no,1,1,1,12270898,1
an,in,1,1,1,12085832,1
by,us,1,1,1,11833195,1
it,it,1,1,1,11690970,1
on,us,1,1,1,11648568,1
it,if,1,1,1,11586176,1
me,up,1,1,1,10893516,1
to,sea,1,1,1,10761403,1
go,up,1,1,1,10632529,1
it,of,1,1,1,10601291,1
of,thy,1,1,1,10472470,1
me,if,1,1,1,10358073,1
to,sing,1,1,1,10236815,1
the,wing,1,1,1,10196996,1
us,of,1,1,1,10187447,1
be,by,1,1,1,10131081,1
up,an,1,1,1,10110566,1
of,up,1,1,1,10033698,1
to,so,1,1,1,9917552,1
is,or,1,1,1,9911077,1
it,an,1,1,1,9907610,1
us,by,1,1,1,9848782,1
if,to,1,1,1,9795136,1
do,as,1,1,1,9783166,1
on,at,1,1,1,9733402,1
up,or,1,1,1,9719481,1
up,my,1,1,1,9666114,1
on,as,1,1,1,9609280,1
me,so,1,1,1,9472183,1
of,sea,1,1,1,9471560,1
to,at,1,1,1,9460978,1
in,co,1,1,1,9402852,1
the,of,1,1,1,9394937,1
of,tea,1,1,1,9374178,1
am,the,1,1,1,9314276,1
of,on,1,1,1,9253130,1
in,us,1,1,1,9249312,1
as,do,1,1,1,9145397,1
thing,as,1,1,1,9045417,1
us,at,1,1,1,9043985,1
if,my,1,1,1,8982314,1
be,my,1,1,1,8979942,1
so,do,1,1,1,8891259,1
the,on,1,1,1,8884869,1
