of,the,18210454197
in,the,9657358821
to,the,6249348451
on,the,3789604711
it,is,2943239331
by,the,2935494951
to,be,2854926428
at,the,2210621757
is,the,1252908837
as,the,1251774594
et,al,703467137
if,the,611836305
as,to,512257892
is,to,483317780
to,do,472972246
of,an,472523299
or,the,411294952
he,is,357199321
of,it,343469983
as,it,341160520
up,to,327334218
in,an,304837307
to,me,299170683
is,an,288549424
be,the,286321043
as,he,283442595
as,an,282915762
is,in,280287872
is,no,270986989
as,in,255019145
if,it,223985842
to,go,212461060
if,he,206457124
as,if,204075510
or,in,203651952
as,we,196245899
or,to,193807013
of,my,192573033
to,an,192521724
it,to,190067211
in,my,189268839
up,the,188661910
the,king,188602363
to,it,177225034
if,we,174816631
be,in,137995317
me,to,137454306
by,an,135483928
we,do,134642451
it,in,133923456
is,it,132110908
is,of,125968050
in,it,125964796
or,by,122189472
do,so,122126310
the,sea,120794884
to,us,118063408
go,to,112058220
so,as,110522084
of,us,109992269
to,my,109504841
us,to,106563742
up,in,100808152
by,mr,98013146
or,of,95211418
do,it,94000709
is,so,91203942
as,is,90717578
on,an,87350027
so,the,86616360
on,to,86494784
or,at,81281020
it,as,80326221
be,an,79430536
is,as,79165074
of,mr,76608298
on,it,75143095
is,at,74694951
be,of,73908771
the,so,70542333
be,no,70285978
as,of,68741912
or,if,67960916
so,on,67306067
it,be,65664118
at,an,65454309
of,st,64194391
be,so,62899567
or,as,60432642
it,the,58509814
on,my,58280591
so,it,58047389
if,so,56990135
is,on,55708129
do,the,55524161
up,of,53430749
in,no,51900975
de,la,51423495
be,to,51268664
or,an,50771372
go,on,49372809
king,of,49141180
to,mr,47645033
so,we,47412306
so,he,47208835
of,no,46910211
of,me,45753786
or,on,45700899
be,it,45253833
at,me,45127792
it,up,44754662
or,so,43630397
be,as,43558230
it,on,42983190
me,in,42026474
in,so,41896632
to,as,41245108
to,in,40160247
is,by,39863420
by,it,39618693
or,is,39307679
on,or,38949535
be,at,38856746
up,by,38517537
up,on,36989701
it,by,36225364
by,no,35780605
me,the,35540676
to,eat,35493303
us,in,35102086
the,co,34995401
so,to,34519386
by,dr,33872577
up,at,33403041
is,my,33354634
at,it,33211890
of,in,32736911
on,in,32495825
it,at,30938538
or,no,30858032
the,thing,30231184
in,re,29909527
be,on,29824598
so,in,29756528
do,we,29425060
to,or,29189921
in,to,28640313
is,he,26537095
on,me,26491319
he,or,26428375
if,an,25778322
us,the,25749642
it,so,25100878
if,in,25052931
no,no,24984074
me,as,24882122
of,dr,24858183
at,my,24850353
thing,to,24799650
as,at,24685069
of,so,24285589
of,at,24177106
in,or,23900740
or,it,23900737
to,re,23212339
it,or,22842687
the,st,22288146
of,as,21713612
at,sea,21636092
by,my,21032385
the,in,20934622
of,co,20700938
the,the,20394577
the,re,20347964
as,by,19912993
do,to,19697499
up,as,19542336
of,or,19483424
as,my,19112984
the,ring,19081295
of,to,18864851
in,at,18674521
as,on,18647627
to,by,18448560
to,no,18419440
in,as,18223449
in,on,18154227
in,me,17944341
do,in,17722673
the,eu,17428630
or,be,17278143
at,st,16910151
on,by,16907606
the,un,16832918
in,st,16803837
if,no,16749550
via,the,16596798
thing,is,16259065
if,at,16238635
we,go,16084487
do,do,15801460
of,by,15725825
by,me,15637400
the,ear,15545200
in,by,15540122
of,king,15326270
co,of,14985980
go,in,14842973
to,dr,14752645
do,is,14746468
as,no,14520619
me,of,14500543
no,of,14452140
to,co,14449395
us,as,14235006
at,no,14216414
in,in,14211310
as,mr,14092212
it,he,13945950
me,on,13721753
the,by,13685685
or,he,13441255
or,do,13353495
of,thing,13317716
me,at,12967258
so,if,12903381
thing,in,12774204
at,or,12754330
me,by,12597983
he,be,12508602
oh,no,12476819
so,is,12393821
by,or,12382056
ml,of,12299842
the,no,12270898
an,in,12085832
by,us,11833195
it,it,11690970
on,us,11648568
the,ex,11628342
it,if,11586176
to,st,11568494
be,re,11213497
me,up,10893516
to,sea,10761403
go,up,10632529
it,of,10601291
the,de,10501314
of,thy,10472470
me,if,10358073
to,sing,10236815
the,wing,10196996
us,of,10187447
be,by,10131081
up,an,10110566
of,up,10033698
to,so,9917552
is,or,9911077
it,an,9907610
us,by,9848782
if,to,9795136
do,as,9783166
on,at,9733402
up,or,9719481
in,mr,9705971
up,my,9666114
on,as,9609280
me,so,9472183
of,sea,9471560
to,at,9460978
in,co,9402852
the,of,9394937
of,tea,9374178
am,the,9314276
of,on,9253130
in,us,9249312
as,do,9145397
thing,as,9045417
us,at,9043985
if,my,8982314
be,my,8979942
so,do,8891259
the,on,8884869
of,tho,8877763
so,by,8851143
is,up,8579997
co,the,8521303
of,re,8520019
us,is,8375411
ii,of,8173738
us,on,8169332
me,he,8141847
if,by,8125003
it,we,8060084
am,in,8055966
no,it,8054604
to,to,7929837
if,on,7898456
or,we,7893994
is,if,7749122
an,ex,7565884
as,so,7561449
the,ph,7531207
me,it,7528421
sea,of,7409344
of,la,7396807
the,tea,7378269
to,he,7321405
in,of,7235540
if,as,7226428
of,of,7077364
me,is,7047336
by,so,7039887
at,us,7025502
we,in,7008232
he,in,6936817
by,sea,6888907
to,is,6871438
is,we,6850184
of,al,6766435
thing,of,6672146
in,fy,6629688
us,we,6593224
we,to,6577843
so,at,6558509
the,ad,6524777
in,thy,6523602
ii,the,6481299
we,the,6443544
it,no,6433959
rio,de,6429443
oh,my,6429377
of,is,6372581
the,rio,6359859
he,at,6314808
of,de,6237339
go,by,6233273
me,my,6196253
he,do,6149433
be,if,6079884
he,the,5945868
an,on,5938318
do,no,5829280
me,or,5814419
ha,ha,5717963
it,do,5687851
ring,of,5622936
me,an,5615721
it,go,5574813
by,at,5569387
we,be,5534130
the,tv,5447311
up,so,5400207
the,ion,5309805
king,in,5298225
by,in,5283062
thing,he,5271607
am,to,5251072
in,he,5198188
on,of,5178427
king,to,5171602
he,to,5153330
et,de,5136015
the,ms,5119051
the,up,5102784
on,no,5003235
the,as,4999574
am,of,4989834
is,is,4985308
me,go,4955467
is,mr,4948660
no,the,4924632
the,neo,4894462
as,dr,4831138
on,so,4818610
co,op,4813702
up,is,4782070
do,if,4760597
the,to,4713763
he,so,4690148
do,or,4650701
to,on,4634342
on,mr,4613962
co,in,4543107
go,of,4536350
no,he,4520551
wing,of,4499622
be,up,4482866
of,ex,4444647
thing,we,4402667
an,ad,4398798
so,be,4394908
in,is,4391172
mm,in,4369440
to,thy,4312841
we,as,4295508
us,an,4283764
at,in,4256312
am,so,4250428
ft,of,4216569
my,ear,4155515
to,de,4132765
thing,the,4124474
if,mr,4120748
an,up,4120472
do,my,4030470
so,no,4029168
eat,it,4024087
be,or,4021567
the,al,4018842
in,la,4016896
by,as,4010012
ph,of,3996614
or,re,3993300
eat,the,3986288
so,of,3976296
the,at,3942032
to,king,3937761
in,de,3936402
na,na,3925752
or,go,3917253
sea,in,3912006
ft,in,3901696
at,ph,3883489
by,to,3878330
on,tv,3874581
it,my,3863483
as,co,3847484
or,my,3842092
sea,to,3816453
go,the,3809086
the,is,3765906
of,ca,3755609
of,el,3753892
in,tho,3733058
us,so,3726100
at,by,3709088
the,va,3591385
the,la,3578972
be,he,3554888
the,cd,3554079
ll,be,3552303
the,go,3529345
sea,the,3496173
us,up,3491152
us,go,3468989
the,ss,3468467
us,it,3462299
do,at,3459384
so,my,3444378
lb,of,3432954
me,no,3419335
he,no,3414903
go,as,3409990
of,ii,3406444
by,st,3403398
the,se,3396915
oi,the,3367962
up,he,3341026
us,if,3333283
no,we,3324836
the,it,3323901
or,co,3282459
at,mr,3270585
the,dc,3248107
is,re,3232232
of,he,3228411
mr,king,3224380
as,king,3221506
or,thing,3219444
king,is,3201749
on,sea,3176919
on,is,3174995
ol,the,3162970
on,he,3153003
ear,to,3058813
us,or,3053500
to,tho,3012471
ii,in,3007006
sea,is,3000962
at,is,3000545
of,ph,2975478
up,it,2974085
in,sea,2964114
do,me,2960859
cm,in,2954726
by,king,2945164
co,is,2928061
to,bo,2926240
the,si,2925257
be,is,2910056
go,so,2893195
we,at,2871846
king,the,2852242
the,fy,2844150
el,al,2840881
in,el,2840054
in,dr,2822136
go,at,2815174
ed,by,2805802
do,by,2795284
me,do,2790353
the,ca,2771298
on,st,2766999
do,on,2756206
ii,is,2744098
pa,the,2688717
if,ye,2677326
by,on,2647906
he,as,2646030
mr,de,2634655
co,to,2628811
oh,the,2612457
thing,it,2595457
in,ms,2586334
et,la,2552556
in,al,2552491
at,so,2552403
st,nw,2551404
sea,or,2547635
at,la,2547622
by,co,2545091
the,foe,2541755
the,na,2532460
the,or,2530696
of,ion,2527365
thing,or,2520838
to,ring,2507058
the,doe,2506863
am,an,2506759
the,ap,2499942
is,co,2496484
at,as,2486907
