_start_,therefore,196373866
_start_,washington,72373069
_start_,american,47308892
_start_,meanwhile,38204853
_start_,education,31017316
_start_,secondly,30557973
_start_,otherwise,29346372
_start_,children,25755985
_start_,chairman,25467215
_start_,obviously,24916127
_start_,whatever,23549544
_start_,likewise,22593423
_start_,provided,20915824
_start_,remember,19369258
_start_,recently,18982140
_start_,consider,18971957
_start_,actually,18064387
_start_,probably,17952960
_start_,suddenly,17369659
_start_,students,17224726
_start_,examples,17042653
_start_,evidence,16997487
_start_,business,16742425
_start_,director,15771245
_start_,appendix,15743684
_start_,whenever,15364913
_start_,everyone,15103379
_start_,treatment,14699110
_start_,interest,14533304
_start_,includes,14349529
_start_,economic,14264035
_start_,approved,13918488
_start_,financial,13531713
_start_,analysis,13197511
_start_,thereafter,12547378
_start_,february,12435543
_start_,december,12427898
_start_,personal,12277860
_start_,standard,11978874
_start_,resolved,11945527
_start_,november,11730739
_start_,contents,11312676
_start_,physical,11214580
_start_,officers,10902458
_start_,judgment,10667007
_start_,anderson,10568150
_start_,complete,10120444
_start_,initially,10008440
_start_,elizabeth,9832375
_start_,berkeley,9670916
_start_,chemical,9593261
_start_,contract,9565239
_start_,specific,9514224
_start_,district,9412882
_start_,treasurer,9210776
_start_,reported,9184515
_start_,patients,9160161
_start_,clinical,8868493
_start_,computer,8818550
_start_,services,8704403
_start_,materials,8678753
_start_,affirmed,8609912
_start_,practice,8600714
_start_,questions,8566068
_start_,military,8555446
_start_,admitted,8435854
_start_,lawrence,8416250
_start_,bulletin,8359127
_start_,normally,8338922
_start_,numerous,8143811
_start_,illinois,8058051
_start_,electric,8055832
_start_,increased,8031457
_start_,possibly,7944649
_start_,authority,7914164
_start_,formerly,7904992
_start_,property,7859399
_start_,problems,7552283
_start_,transfer,7503033
_start_,criminal,7423461
_start_,hamilton,7410129
_start_,original,7374581
_start_,referred,7351386
_start_,campbell,7334370
_start_,progress,7276891
_start_,governor,7273236
_start_,michigan,7257801
_start_,included,7116948
_start_,abstract,7034166
_start_,robinson,6980082
_start_,compared,6894530
_start_,engineering,6834289
_start_,internal,6805531
_start_,received,6640296
_start_,margaret,6613240
_start_,selected,6535593
_start_,subjects,6460233
_start_,multiple,6414892
_start_,industry,6377289
_start_,saturday,6352989
_start_,marshall,6350693
_start_,editorial,6328672
_start_,proposed,6298362
_start_,keywords,6276834
_start_,australia,6248986
_start_,articles,6189524
_start_,christian,6166996
_start_,columbus,6057761
_start_,pressure,6019958
_start_,franklin,5971560
_start_,security,5970596
_start_,provides,5940274
